id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
50049;Favela do Quitungo, Brás de Pina, Rio de Janeiro - RJ, 21215-565, Brasil;-22.8351447000;-43.3043743000;07/06/2022;16:44:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
50050;Morro do Borel, Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9377478000;-43.2560609000;07/06/2022;03:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50055;Rio do Ouro, São Gonçalo - RJ, 24751-000, Brasil;-22.8799871000;-42.9860260000;07/06/2022;23:00:00;0;0;0;1;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Sim;0;;1;;Não;;;;;Tentativa/Roubo;
50056;Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil;-22.8627778000;-43.3152778000;08/06/2022;09:47:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50057;Alameda Principal, 459-451 - Rio Comprido, Rio de Janeiro - RJ, 20261, Brasil;-22.9264816000;-43.2155780000;08/06/2022;10:14:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50058;Complexo do Viradouro - Viradouro, Niterói - RJ, 24241-290, Brasil;-22.9053677000;-43.0864459000;07/06/2022;22:00:00;1;0;0;0;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50059;Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil;-22.8627778000;-43.3152778000;08/06/2022;12:27:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50060;Rua Alameda Campanor, 313 - Jardim Primavera, Duque de Caxias - RJ, 25214-340, Brasil;-22.6880224000;-43.2640314000;08/06/2022;11:15:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50061;R. Alquindar, 241 - Brás de Pina, Rio de Janeiro - RJ, 21011-110, Brasil;-22.8230070000;-43.2849343000;08/06/2022;14:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50063;R. São Januário - Fonseca, Niterói - RJ, 24130, Brasil;-22.8765651000;-43.0869564000;08/06/2022;09:00:00;1;0;0;1;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50064;R. Frei Caneca, 441 - Estácio, Rio de Janeiro - RJ, 20211-020, Brasil;-22.9143563000;-43.2000246000;08/06/2022;15:05:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50065;R. Jacarandá - Arsenal, São Gonçalo - RJ, 24755-040, Brasil;-22.8636969000;-43.0117368000;08/06/2022;14:42:00;1;1;0;0;0;19;3666;São Gonçalo;3304904;gonçalense;999728;24771;4.04;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50066;Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-420, Brasil;-22.9059533000;-43.3544888000;08/06/2022;17:37:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50067;Bateu Mouche - Praça Seca, Rio de Janeiro - RJ, 22733-420, Brasil;-22.9059533000;-43.3544888000;08/06/2022;19:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50068;Estr. do Porto Velho - Cordovil, Rio de Janeiro - RJ, 21012-140, Brasil;-22.8207138000;-43.2917724000;08/06/2022;22:16:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50069;Favela do Santa Marta, Botafogo, Rio de Janeiro - RJ, 22260-153, Brasil;-22.9471344000;-43.1942681000;09/06/2022;05:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50070;Piam, Belford Roxo - RJ, 26116-290, Brasil;-22.7474673000;-43.3977001000;09/06/2022;05:40:00;1;0;0;3;0;19;3602;Belford Roxo;3300456;belford-roxense;469332;7782;6.03;Rio de Janeiro;RJ;33;0;3;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
50071;Morro dos Prazeres, Santa Teresa, Rio de Janeiro - RJ, 20241-260, Brasil;-22.9349239000;-43.2038847000;09/06/2022;08:00:00;1;0;0;0;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;PM;Sim;;Em serviço;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
50072;R. Barão de São Félix - Centro, Rio de Janeiro - RJ, Brasil;-22.9012116000;-43.1910107000;09/06/2022;07:40:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
50074;Jardim Olavo Bilac, Duque de Caxias - RJ, 25036-150, Brasil;-22.7706421000;-43.3237338000;09/06/2022;10:15:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50075;R. Barão de Petrópolis - Rio Comprido, Rio de Janeiro - RJ, Brasil;-22.9292805000;-43.2027587000;09/06/2022;07:24:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50076;Morro do São Carlos, Estácio, Rio de Janeiro - RJ, 20250-055, Brasil;-22.9176613000;-43.2010073000;09/06/2022;05:30:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
50077;Rua Mario Neves - Ilha da Conceição, Niterói - RJ, 24050-300, Brasil;-22.8731704000;-43.1152203000;09/06/2022;03:20:00;1;0;0;0;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Ação policial
50078;Jardim Olavo Bilac, Duque de Caxias - RJ, Brasil;-22.7619547000;-43.3222618000;09/06/2022;15:13:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50079;Av. Pastor Martin Luther King Júnior, 5871 - Vicente de Carvalho, Rio de Janeiro - RJ, 21370-541, Brasil;-22.8542850000;-43.3134407000;09/06/2022;16:01:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50080;R. Saçu - Quintino Bocaiuva, Rio de Janeiro - RJ, 20740-480, Brasil;-22.8971458000;-43.3230056000;09/06/2022;19:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50082;Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil;-22.8604006000;-43.4884116000;09/06/2022;18:32:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50083;Morro do Amor - Venda Velha, São João de Meriti - RJ, 25580-310, Brasil;-22.7819054000;-43.3483128000;09/06/2022;19:00:00;0;0;0;0;0;19;3668;São João de Meriti;3305109;meritiense;458673;3522;13.02;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50084;Morro da Caixa d'Água - Quintino Bocaiuva, Rio de Janeiro - RJ, 20740-060, Brasil;-22.8942114000;-43.3173367000;09/06/2022;21:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50086;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-190, Brasil;-22.8916289000;-43.3308890000;09/06/2022;20:28:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50087;Acari, Rio de Janeiro - RJ, Brasil;-22.8255312000;-43.3444600000;10/06/2022;07:54:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50090;Parada de Lucas, Rio de Janeiro - RJ, 21250-450, Brasil;-22.8183548000;-43.3032649000;10/06/2022;00:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50091;Água Santa, Rio de Janeiro - RJ, 20745-190, Brasil;-22.9055326000;-43.3079495000;10/06/2022;06:34:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50092;Vila Sapê,  Curicica, Rio de Janeiro - RJ, 22775-814, Brasil;-22.9487126000;-43.3752978000;09/06/2022;23:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50093;Shangri-La, Belford Roxo - RJ, 26150-010, Brasil;-22.7211835000;-43.4091185000;10/06/2022;09:00:00;1;1;0;0;0;19;3602;Belford Roxo;3300456;belford-roxense;469332;7782;6.03;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50094;Campos Elíseos, Duque de Caxias - RJ, 25265-008, Brasil;-22.7158300000;-43.2618217000;10/06/2022;08:30:00;1;0;0;1;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50095;Morro São José Operário (R. Barão) - Praça Seca, Rio de Janeiro - RJ, Brasil;-22.8986468000;-43.3523871000;10/06/2022;11:33:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50097;Grama, Nova Iguaçu - RJ, Brasil;-22.7003555000;-43.4283516000;10/06/2022;08:15:00;0;0;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50098;Linha Vermelha - São Cristóvão, Rio de Janeiro - RJ, 20921-180, Brasil;-22.8863135000;-43.2266227000;10/06/2022;18:22:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50099;R. Barão do Bom Retiro, Grajau, Rio de Janeiro - RJ, 20540-341, Brasil;-22.9182402000;-43.2618136000;10/06/2022;17:09:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;
50100;Morro da Caixa d'Água - Boa Esperança, Queimados - RJ, 26380-085, Brasil;-22.7142410000;-43.5515370000;10/06/2022;13:00:00;1;1;0;0;0;19;3654;Queimados;3304144;queimadense;137962;7570;1.82;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50101;Conjunto do IPASE  - Vila Kosmos, Rio de Janeiro - RJ, 21210-530, Brasil;-22.8498516000;-43.3059556000;10/06/2022;22:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50102;Viaduto Dicró - Centro, Mesquita - RJ, 26551-200, Brasil;-22.7831511000;-43.4289473000;10/06/2022;23:10:00;0;0;0;0;0;19;3636;Mesquita;3302858;mesquitnese;168376;3906;4.31;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50103;R. Cembira - Bento Ribeiro, Rio de Janeiro - RJ, 21331-640, Brasil;-22.8739295000;-43.3625368000;10/06/2022;17:41:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50104;Morro do Estado- Ingá, Niterói - RJ, 24210-070, Brasil;-22.8999568000;-43.1197763000;11/06/2022;00:35:00;0;0;0;0;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50105;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21381-360, Brasil;-22.8797444000;-43.3174849000;11/06/2022;04:36:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50106;Complexo do Viradouro - Santa Rosa, Niterói - RJ, 24370-500, Brasil;-22.9054404000;-43.0861271000;11/06/2022;08:00:00;1;0;0;0;0;19;3641;Niterói;3303302;niteroiense;487562;13392;3.64;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50113;Jardim Olavo Bilac, Duque de Caxias - RJ, Brasil;-22.7619547000;-43.3222618000;11/06/2022;12:18:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50115;Favela do Rasta, Cangulo, Duque de Caxias - RJ, 25220-340, Brasil;-22.6921510000;-43.2446280000;11/06/2022;15:51:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50116;Vila do Pinheiro  - Maré, Rio de Janeiro - RJ, Brasil;-22.8681210000;-43.2376398000;11/06/2022;18:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50117;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-190, Brasil;-22.8910222000;-43.3310691000;11/06/2022;19:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50120;Morro da Covanca - Tanque, Rio de Janeiro - RJ, 22735-020, Brasil;-22.9151126000;-43.3472132000;11/06/2022;19:40:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50121;Favela do Bateau Mouche - Praça Seca, Rio de Janeiro - RJ, 22733-420, Brasil;-22.9059533000;-43.3544888000;11/06/2022;20:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50122;Estr. do Engenho - Bangu, Rio de Janeiro - RJ, 21840-000, Brasil;-22.8722734000;-43.4691494000;11/06/2022;21:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50124;Morro da Covanca - Tanque, Rio de Janeiro - RJ, 22735-020, Brasil;-22.9151126000;-43.3472132000;11/06/2022;22:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50125;Estr. do Taquaral - Senador Camará, Rio de Janeiro - RJ, Brasil;-22.8713243000;-43.4873234000;12/06/2022;06:22:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50127;Complexo do Lins- Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-100, Brasil;-22.9132360000;-43.2848392000;12/06/2022;07:45:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
50128;R. Bela - São Cristóvão, Rio de Janeiro - RJ, Brasil;-22.8902205000;-43.2233244000;12/06/2022;08:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50131;R. Narcisa Amalia - Imbariê, Duque de Caxias - RJ, 25266-265, Brasil;-22.6369451000;-43.2353634000;12/06/2022;16:00:00;0;1;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Bar;Briga;Homicidio/Tentativa
50132;Morro do Turano  - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil;-22.9250817000;-43.2143265000;12/06/2022;20:25:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
50134;Cascadura, Rio de Janeiro - RJ, Brasil;-22.8822363000;-43.3245974000;12/06/2022;20:48:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
